order_id,order_date,product_name,supplier_name,region,quantity_ordered,unit_cost,lead_time_days,actual_delivery,is_delayed,warehouse_stock,total_cost,delay_days,actual_delivery_days
ORD-00424,2022-12-16,Laptop,FastSupply Co,South,101,1973.34,37,,False,626,199307.34,0,37
ORD-00856,2022-12-16,Keyboard,FastSupply Co,North,103,1926.49,43,,False,337,198428.47,0,43
ORD-01865,2022-12-18,Headphones,GlobalParts Ltd,Central,422,1266.58,19,,False,692,534496.76,0,19
ORD-01604,2022-12-19,Tablet,GlobalParts Ltd,West,199,1844.53,11,,False,270,367061.47,0,11
ORD-01874,2022-12-19,Printer,TechCorp India,West,418,1923.76,42,,True,486,804131.68,8,50
ORD-00399,2022-12-20,Mouse,FastSupply Co,North,131,1386.61,33,,False,307,181645.90999999997,0,33
ORD-01613,2022-12-22,Speaker,TechCorp India,Central,290,1578.64,21,,True,240,457805.60000000003,5,26
ORD-01118,2022-12-22,Speaker,GlobalParts Ltd,North,10,1732.79,25,,True,640,17327.9,11,36
ORD-01854,2022-12-22,Camera,ReliableGoods,North,131,417.32,11,,False,793,54668.92,0,11
ORD-01631,2022-12-22,Laptop,GlobalParts Ltd,South,355,1869.79,44,,True,196,663775.45,1,45
ORD-01312,2022-12-22,Camera,GlobalParts Ltd,West,283,1932.55,36,,False,829,546911.65,0,36
ORD-01556,2022-12-23,Phone,TechCorp India,South,329,599.9,6,,True,46,197367.1,7,13
ORD-00480,2022-12-23,Keyboard,ReliableGoods,North,364,1622.67,34,,False,150,590651.88,0,34
ORD-00690,2022-12-24,Mouse,FastSupply Co,East,346,144.23,41,,False,72,49903.579999999994,0,41
ORD-00182,2022-12-25,Phone,TechCorp India,East,357,407.64,39,,False,209,145527.47999999998,0,39
ORD-01819,2022-12-25,Printer,FastSupply Co,Central,156,761.05,29,,False,329,118723.79999999999,0,29
ORD-01487,2022-12-25,Printer,ReliableGoods,South,55,923.59,6,,False,735,50797.450000000004,0,6
ORD-01296,2022-12-25,Speaker,FastSupply Co,South,147,1640.92,21,,False,447,241215.24000000002,0,21
ORD-00822,2022-12-26,Laptop,FastSupply Co,North,239,1445.1,25,,False,987,345378.89999999997,0,25
ORD-01644,2022-12-26,Laptop,FastSupply Co,Central,192,631.48,42,,True,701,121244.16,3,45
ORD-01187,2022-12-26,Tablet,GlobalParts Ltd,West,10,700.94,18,,False,954,7009.400000000001,0,18
ORD-00648,2022-12-27,Monitor,GlobalParts Ltd,East,458,828.26,44,,True,668,379343.08,8,52
ORD-01947,2022-12-27,Printer,ReliableGoods,East,389,1098.66,36,,False,154,427378.74000000005,0,36
ORD-01179,2022-12-27,Printer,QuickShip Asia,East,251,1749.44,20,,False,674,439109.44,0,20
ORD-01626,2022-12-29,Keyboard,QuickShip Asia,South,153,349.96,7,,True,282,53543.88,6,13
ORD-01338,2022-12-29,Monitor,ReliableGoods,South,351,1605.21,7,,False,269,563428.71,0,7
ORD-01608,2022-12-29,Monitor,ReliableGoods,North,361,1235.52,5,,False,703,446022.72,0,5
ORD-00886,2022-12-29,Keyboard,FastSupply Co,East,212,655.63,37,,False,402,138993.56,0,37
ORD-01108,2022-12-29,Laptop,ReliableGoods,East,441,967.42,35,,False,505,426632.22,0,35
ORD-01453,2022-12-30,Printer,QuickShip Asia,South,288,1579.6,40,,False,998,454924.8,0,40
ORD-01881,2022-12-30,Headphones,GlobalParts Ltd,East,207,1093.48,42,,False,20,226350.36000000002,0,42
ORD-01279,2022-12-30,Monitor,FastSupply Co,North,121,1262.73,22,,False,451,152790.33000000002,0,22
ORD-01367,2022-12-31,Camera,TechCorp India,Central,57,1530.1,13,,False,252,87215.7,0,13
ORD-00324,2022-12-31,Tablet,QuickShip Asia,Central,398,631.18,40,,True,105,251209.63999999998,8,48
ORD-00878,2022-12-31,Phone,ReliableGoods,Central,138,1685.83,19,,False,773,232644.53999999998,0,19
ORD-00619,2022-12-31,Monitor,FastSupply Co,South,335,630.62,12,,True,872,211257.7,10,22
ORD-01648,2022-12-31,Camera,GlobalParts Ltd,North,427,1887.36,25,,True,85,805902.72,9,34
ORD-01528,2023-01-01,Speaker,FastSupply Co,East,385,593.21,22,,False,392,228385.85,0,22
ORD-01772,2023-01-01,Tablet,ReliableGoods,South,81,270.07,38,,False,39,21875.67,0,38
ORD-00060,2023-01-02,Phone,FastSupply Co,North,67,345.34,40,,False,678,23137.78,0,40
ORD-01966,2023-01-02,Tablet,ReliableGoods,North,19,670.4,41,,False,175,12737.6,0,41
ORD-00573,2023-01-02,Tablet,QuickShip Asia,Central,362,1444.77,34,,False,52,523006.74,0,34
ORD-00919,2023-01-04,Printer,TechCorp India,West,196,1974.06,32,,False,987,386915.76,0,32
ORD-00656,2023-01-04,Tablet,ReliableGoods,Central,498,653.64,4,,True,943,325512.72,12,16
ORD-00548,2023-01-04,Phone,TechCorp India,East,218,1377.79,21,,False,495,300358.22,0,21
ORD-00428,2023-01-05,Keyboard,QuickShip Asia,North,288,618.6,5,,False,782,178156.80000000002,0,5
ORD-01823,2023-01-05,Tablet,TechCorp India,West,399,258.43,3,,False,861,103113.57,0,3
ORD-01897,2023-01-06,Phone,TechCorp India,Central,316,1040.92,30,,False,832,328930.72000000003,0,30
ORD-01207,2023-01-06,Monitor,QuickShip Asia,North,285,435.76,11,,False,820,124191.59999999999,0,11
ORD-01342,2023-01-06,Laptop,ReliableGoods,East,151,1486.77,30,,True,734,224502.27,14,44
ORD-01140,2023-01-06,Keyboard,ReliableGoods,Central,329,1914.68,30,,False,474,629929.72,0,30
ORD-01438,2023-01-07,Speaker,FastSupply Co,South,68,653.39,16,,True,249,44430.52,11,27
ORD-00693,2023-01-08,Tablet,GlobalParts Ltd,Central,153,458.59,39,,False,697,70164.26999999999,0,39
ORD-00347,2023-01-08,Phone,ReliableGoods,East,100,779.9,28,,True,542,77990.0,11,39
ORD-00015,2023-01-08,Camera,ReliableGoods,Central,235,1502.49,17,,False,412,353085.15,0,17
ORD-00683,2023-01-08,Keyboard,GlobalParts Ltd,Central,448,1955.97,36,,False,59,876274.56,0,36
ORD-00724,2023-01-09,Camera,ReliableGoods,North,343,119.99,16,,False,77,41156.57,0,16
ORD-01409,2023-01-09,Camera,GlobalParts Ltd,East,390,1908.98,28,,True,111,744502.2,11,39
ORD-00193,2023-01-09,Printer,FastSupply Co,North,317,1519.54,44,,False,207,481694.18,0,44
ORD-00820,2023-01-09,Tablet,GlobalParts Ltd,Central,197,519.71,4,,True,903,102382.87000000001,1,5
ORD-00319,2023-01-10,Tablet,QuickShip Asia,West,238,1479.65,39,,True,257,352156.7,7,46
ORD-01915,2023-01-10,Phone,ReliableGoods,East,384,1018.27,29,,True,812,391015.68,11,40
ORD-01010,2023-01-11,Printer,ReliableGoods,East,262,459.84,29,,True,882,120478.07999999999,11,40
ORD-00532,2023-01-11,Printer,FastSupply Co,North,147,612.18,8,,True,888,89990.45999999999,3,11
ORD-01495,2023-01-11,Mouse,TechCorp India,North,354,110.01,43,,False,467,38943.54,0,43
ORD-00177,2023-01-12,Headphones,TechCorp India,East,47,1481.74,18,,False,951,69641.78,0,18
ORD-00930,2023-01-12,Speaker,QuickShip Asia,Central,35,1743.18,43,,False,453,61011.3,0,43
ORD-01485,2023-01-12,Camera,TechCorp India,North,337,599.27,4,,True,940,201953.99,4,8
ORD-01748,2023-01-13,Laptop,GlobalParts Ltd,East,390,779.16,9,,False,793,303872.39999999997,0,9
ORD-01124,2023-01-13,Laptop,FastSupply Co,East,232,1099.37,5,,False,308,255053.83999999997,0,5
ORD-01318,2023-01-13,Keyboard,QuickShip Asia,East,319,663.43,19,,False,600,211634.16999999998,0,19
ORD-01026,2023-01-14,Printer,QuickShip Asia,Central,402,368.91,35,,False,936,148301.82,0,35
ORD-00113,2023-01-14,Tablet,TechCorp India,North,210,810.67,7,,False,126,170240.69999999998,0,7
ORD-00500,2023-01-15,Camera,QuickShip Asia,South,199,300.82,15,,False,683,59863.18,0,15
ORD-01221,2023-01-15,Printer,QuickShip Asia,Central,51,93.97,19,,False,147,4792.47,0,19
ORD-01509,2023-01-15,Phone,ReliableGoods,East,301,864.4,36,,True,433,260184.4,12,48
ORD-00094,2023-01-15,Speaker,GlobalParts Ltd,North,295,878.42,24,,False,529,259133.9,0,24
ORD-01259,2023-01-16,Speaker,QuickShip Asia,North,56,1938.01,15,,False,362,108528.56,0,15
ORD-01920,2023-01-16,Printer,TechCorp India,East,189,568.5,16,,False,864,107446.5,0,16
ORD-01684,2023-01-16,Monitor,FastSupply Co,South,97,451.79,23,,False,842,43823.630000000005,0,23
ORD-01712,2023-01-17,Tablet,TechCorp India,East,113,1294.77,38,,False,419,146309.01,0,38
ORD-01882,2023-01-17,Headphones,TechCorp India,West,291,1394.74,24,,False,274,405869.34,0,24
ORD-01832,2023-01-18,Speaker,ReliableGoods,North,101,1599.63,43,,False,97,161562.63,0,43
ORD-00570,2023-01-19,Camera,FastSupply Co,South,432,1280.52,28,,False,753,553184.64,0,28
ORD-00218,2023-01-20,Monitor,ReliableGoods,East,401,1674.36,32,,True,147,671418.36,10,42
ORD-00176,2023-01-20,Laptop,GlobalParts Ltd,West,311,1077.94,10,,False,984,335239.34,0,10
ORD-00739,2023-01-20,Mouse,GlobalParts Ltd,North,486,1336.54,29,,False,787,649558.44,0,29
ORD-00205,2023-01-21,Laptop,FastSupply Co,East,350,233.28,25,,False,43,81648.0,0,25
ORD-00377,2023-01-21,Headphones,TechCorp India,East,358,333.86,44,,True,477,119521.88,10,54
ORD-01267,2023-01-21,Keyboard,TechCorp India,West,86,992.61,17,,False,521,85364.46,0,17
ORD-00877,2023-01-21,Tablet,GlobalParts Ltd,East,91,561.49,24,,False,342,51095.590000000004,0,24
ORD-01155,2023-01-21,Monitor,FastSupply Co,Central,468,1673.37,43,,False,610,783137.1599999999,0,43
ORD-00024,2023-01-21,Speaker,GlobalParts Ltd,West,471,107.99,7,,True,685,50863.29,10,17
ORD-01761,2023-01-21,Speaker,GlobalParts Ltd,West,231,1858.63,6,,False,256,429343.53,0,6
ORD-00206,2023-01-22,Headphones,QuickShip Asia,North,206,616.91,40,,False,482,127083.45999999999,0,40
ORD-01744,2023-01-22,Camera,QuickShip Asia,West,248,1268.64,8,,True,936,314622.72000000003,8,16
ORD-01720,2023-01-22,Monitor,FastSupply Co,Central,285,1121.5,22,,False,237,319627.5,0,22
ORD-00650,2023-01-22,Camera,ReliableGoods,Central,366,845.53,15,,False,970,309463.98,0,15
ORD-00051,2023-01-23,Printer,QuickShip Asia,East,480,1279.31,38,,False,405,614068.7999999999,0,38
ORD-00068,2023-01-23,Printer,GlobalParts Ltd,South,243,283.85,23,,True,421,68975.55,11,34
ORD-00777,2023-01-24,Keyboard,TechCorp India,Central,134,70.81,18,,True,343,9488.54,7,25
ORD-01489,2023-01-24,Printer,FastSupply Co,West,363,880.92,14,,False,757,319773.95999999996,0,14
ORD-01837,2023-01-25,Headphones,TechCorp India,North,132,1715.33,36,,False,155,226423.56,0,36
ORD-00714,2023-01-25,Tablet,QuickShip Asia,Central,122,1800.9,3,,False,863,219709.80000000002,0,3
ORD-00070,2023-01-25,Laptop,FastSupply Co,Central,381,1741.9,29,,True,193,663663.9,3,32
ORD-01427,2023-01-26,Tablet,QuickShip Asia,South,233,1208.18,25,,True,891,281505.94,13,38
ORD-01055,2023-01-26,Laptop,QuickShip Asia,Central,197,1193.11,36,,False,105,235042.66999999998,0,36
ORD-01226,2023-01-26,Headphones,ReliableGoods,Central,335,1370.36,37,,False,294,459070.6,0,37
ORD-00310,2023-01-27,Speaker,GlobalParts Ltd,Central,233,1651.99,8,,False,54,384913.67,0,8
ORD-00965,2023-01-27,Mouse,FastSupply Co,South,371,765.65,41,,False,589,284056.14999999997,0,41
ORD-01782,2023-01-27,Printer,QuickShip Asia,South,374,526.26,16,,False,532,196821.24,0,16
ORD-00109,2023-01-27,Tablet,TechCorp India,West,230,1426.68,35,,False,549,328136.4,0,35
ORD-00379,2023-01-28,Monitor,QuickShip Asia,North,109,269.71,42,,True,287,29398.39,2,44
ORD-00609,2023-01-28,Printer,ReliableGoods,North,459,1769.71,39,,False,372,812296.89,0,39
ORD-00137,2023-01-28,Monitor,ReliableGoods,Central,244,1794.99,24,,False,240,437977.56,0,24
ORD-00441,2023-01-28,Speaker,QuickShip Asia,Central,188,1489.78,42,,True,210,280078.64,13,55
ORD-00537,2023-01-29,Keyboard,FastSupply Co,South,58,1712.24,5,,True,334,99309.92,2,7
ORD-01624,2023-01-29,Printer,TechCorp India,East,103,1837.77,9,,True,378,189290.31,8,17
ORD-00908,2023-01-29,Monitor,ReliableGoods,West,174,296.08,14,,True,593,51517.92,11,25
ORD-01572,2023-01-30,Camera,QuickShip Asia,Central,309,637.9,40,,False,412,197111.1,0,40
ORD-01764,2023-01-30,Speaker,TechCorp India,West,287,1833.19,11,,False,689,526125.53,0,11
ORD-01940,2023-01-30,Laptop,QuickShip Asia,Central,484,1671.93,3,,False,327,809214.12,0,3
ORD-01109,2023-01-31,Laptop,FastSupply Co,South,42,1079.22,12,,True,777,45327.24,3,15
ORD-01271,2023-01-31,Keyboard,FastSupply Co,South,296,1003.81,39,,False,307,297127.76,0,39
ORD-00563,2023-01-31,Phone,GlobalParts Ltd,East,229,988.32,15,,True,347,226325.28,1,16
ORD-00577,2023-01-31,Keyboard,FastSupply Co,East,340,409.23,28,,False,449,139138.2,0,28
ORD-01459,2023-02-01,Printer,QuickShip Asia,South,472,468.54,9,,False,112,221150.88,0,9
ORD-00558,2023-02-01,Mouse,QuickShip Asia,West,21,1037.59,29,,False,791,21789.39,0,29
ORD-00512,2023-02-01,Speaker,FastSupply Co,South,284,1175.48,8,,False,397,333836.32,0,8
ORD-01699,2023-02-01,Mouse,GlobalParts Ltd,North,360,1135.92,22,,False,903,408931.2,0,22
ORD-00307,2023-02-02,Mouse,FastSupply Co,North,210,1108.02,22,,False,99,232684.19999999998,0,22
ORD-00590,2023-02-02,Phone,ReliableGoods,South,368,851.74,3,,False,403,313440.32,0,3
ORD-00136,2023-02-02,Camera,ReliableGoods,South,266,601.63,11,,False,633,160033.58,0,11
ORD-01504,2023-02-03,Printer,TechCorp India,Central,159,1672.58,41,,False,185,265940.22,0,41
ORD-00394,2023-02-04,Tablet,FastSupply Co,West,112,465.14,7,,False,419,52095.68,0,7
ORD-00806,2023-02-05,Keyboard,ReliableGoods,North,298,748.81,39,,False,210,223145.37999999998,0,39
ORD-01331,2023-02-05,Mouse,ReliableGoods,East,209,359.34,28,,False,243,75102.06,0,28
ORD-01670,2023-02-05,Speaker,FastSupply Co,East,355,265.44,29,,False,649,94231.2,0,29
ORD-00313,2023-02-05,Mouse,GlobalParts Ltd,North,356,731.69,41,,False,423,260481.64,0,41
ORD-00233,2023-02-05,Camera,QuickShip Asia,North,127,208.07,36,,False,609,26424.89,0,36
ORD-00778,2023-02-05,Printer,ReliableGoods,West,88,1564.29,17,,False,182,137657.52,0,17
ORD-01787,2023-02-05,Monitor,QuickShip Asia,South,278,1175.39,11,,False,171,326758.42000000004,0,11
ORD-01424,2023-02-05,Camera,FastSupply Co,North,153,116.81,8,,True,496,17871.93,13,21
ORD-00075,2023-02-06,Printer,TechCorp India,Central,48,1636.14,4,,False,280,78534.72,0,4
ORD-01034,2023-02-06,Printer,FastSupply Co,East,415,1630.21,10,,False,897,676537.15,0,10
ORD-00675,2023-02-06,Laptop,GlobalParts Ltd,North,173,662.51,13,,False,484,114614.23,0,13
ORD-01439,2023-02-06,Camera,QuickShip Asia,North,186,1232.09,28,,False,762,229168.74,0,28
ORD-00219,2023-02-07,Tablet,TechCorp India,North,19,1411.44,40,,True,471,26817.36,6,46
ORD-00248,2023-02-07,Headphones,GlobalParts Ltd,East,277,1740.81,43,,True,312,482204.37,1,44
ORD-00833,2023-02-07,Mouse,FastSupply Co,North,118,1490.66,40,,True,339,175897.88,6,46
ORD-01879,2023-02-08,Speaker,ReliableGoods,North,98,1881.26,15,,False,468,184363.48,0,15
ORD-00282,2023-02-08,Keyboard,QuickShip Asia,West,342,1680.07,24,,False,521,574583.94,0,24
ORD-00839,2023-02-09,Laptop,TechCorp India,West,66,497.92,28,,False,85,32862.72,0,28
ORD-01133,2023-02-09,Headphones,GlobalParts Ltd,West,148,180.03,4,,False,590,26644.44,0,4
ORD-00740,2023-02-09,Printer,FastSupply Co,East,436,317.12,44,,False,298,138264.32,0,44
ORD-01357,2023-02-10,Phone,GlobalParts Ltd,Central,445,205.06,10,,False,332,91251.7,0,10
ORD-00148,2023-02-11,Mouse,TechCorp India,South,146,85.84,21,,False,385,12532.640000000001,0,21
ORD-01131,2023-02-11,Headphones,QuickShip Asia,East,406,681.76,17,,False,771,276794.56,0,17
ORD-00123,2023-02-11,Phone,TechCorp India,East,366,873.95,5,,True,264,319865.7,12,17
ORD-00691,2023-02-12,Mouse,ReliableGoods,South,158,1148.35,38,,False,448,181439.3,0,38
ORD-00386,2023-02-12,Monitor,FastSupply Co,Central,88,1848.0,4,,False,469,162624.0,0,4
ORD-00657,2023-02-13,Mouse,FastSupply Co,Central,215,619.99,37,,True,335,133297.85,10,47
ORD-01028,2023-02-14,Monitor,FastSupply Co,North,120,325.16,30,,False,64,39019.200000000004,0,30
ORD-01840,2023-02-14,Phone,TechCorp India,East,196,788.83,9,,False,623,154610.68000000002,0,9
ORD-00972,2023-02-14,Monitor,FastSupply Co,West,135,368.07,32,,False,12,49689.45,0,32
ORD-01093,2023-02-15,Mouse,ReliableGoods,East,266,102.02,33,,False,899,27137.32,0,33
ORD-01071,2023-02-15,Tablet,GlobalParts Ltd,Central,45,410.07,4,,True,241,18453.15,4,8
ORD-00185,2023-02-15,Keyboard,TechCorp India,South,361,1693.75,29,,False,428,611443.75,0,29
ORD-01657,2023-02-16,Speaker,ReliableGoods,East,77,1390.38,17,,False,414,107059.26000000001,0,17
ORD-00531,2023-02-17,Speaker,FastSupply Co,North,246,1283.32,4,,True,40,315696.72,10,14
ORD-01470,2023-02-18,Monitor,ReliableGoods,West,437,1656.14,12,,False,377,723733.18,0,12
ORD-00023,2023-02-18,Speaker,TechCorp India,East,485,337.53,7,,False,505,163702.05,0,7
ORD-01652,2023-02-18,Tablet,GlobalParts Ltd,East,364,710.13,43,,False,117,258487.32,0,43
ORD-00630,2023-02-19,Camera,QuickShip Asia,Central,322,861.18,13,,False,621,277299.95999999996,0,13
ORD-00261,2023-02-19,Camera,QuickShip Asia,South,486,487.52,33,,False,296,236934.72,0,33
ORD-00681,2023-02-19,Printer,GlobalParts Ltd,West,98,1469.96,37,,False,306,144056.08000000002,0,37
ORD-01474,2023-02-20,Monitor,FastSupply Co,North,199,1888.08,40,,True,695,375727.92,14,54
ORD-00227,2023-02-20,Laptop,TechCorp India,West,418,323.32,32,,False,65,135147.76,0,32
ORD-01821,2023-02-20,Keyboard,QuickShip Asia,West,391,569.16,43,,False,598,222541.56,0,43
ORD-00507,2023-02-21,Monitor,QuickShip Asia,East,369,1924.7,19,,False,683,710214.3,0,19
ORD-01158,2023-02-22,Phone,FastSupply Co,North,466,179.62,38,,False,160,83702.92,0,38
ORD-01240,2023-02-22,Tablet,FastSupply Co,South,340,218.53,21,,False,328,74300.2,0,21
ORD-00523,2023-02-22,Speaker,ReliableGoods,West,411,632.17,14,,False,563,259821.87,0,14
ORD-01895,2023-02-22,Headphones,ReliableGoods,Central,306,1284.22,14,,True,722,392971.32,12,26
ORD-01003,2023-02-23,Speaker,QuickShip Asia,South,141,448.27,33,,False,422,63206.07,0,33
ORD-01545,2023-02-23,Laptop,GlobalParts Ltd,East,139,680.8,40,,False,373,94631.2,0,40
ORD-00111,2023-02-23,Keyboard,ReliableGoods,Central,231,575.79,31,,True,786,133007.49,8,39
ORD-00533,2023-02-24,Phone,QuickShip Asia,South,336,1294.99,23,,False,875,435116.64,0,23
ORD-01136,2023-02-24,Camera,GlobalParts Ltd,North,489,1358.11,8,,False,455,664115.7899999999,0,8
ORD-00290,2023-02-24,Phone,GlobalParts Ltd,North,139,620.21,9,,False,513,86209.19,0,9
ORD-01889,2023-02-24,Monitor,GlobalParts Ltd,East,266,751.77,44,,False,951,199970.82,0,44
ORD-01066,2023-02-24,Keyboard,FastSupply Co,West,429,793.76,18,,False,858,340523.04,0,18
ORD-00291,2023-02-26,Printer,GlobalParts Ltd,East,150,1756.05,3,,False,669,263407.5,0,3
ORD-01616,2023-02-26,Monitor,GlobalParts Ltd,West,334,1673.73,21,,False,325,559025.82,0,21
ORD-00787,2023-02-26,Mouse,GlobalParts Ltd,Central,255,574.65,24,,True,350,146535.75,4,28
ORD-00615,2023-02-26,Tablet,ReliableGoods,East,35,780.57,27,,True,22,27319.95,3,30
ORD-01041,2023-02-26,Keyboard,QuickShip Asia,West,245,902.06,10,,False,600,221004.69999999998,0,10
ORD-01934,2023-02-28,Printer,GlobalParts Ltd,East,212,1360.29,12,,False,278,288381.48,0,12
ORD-01203,2023-02-28,Mouse,FastSupply Co,West,388,1474.83,24,,True,286,572234.0399999999,8,32
ORD-01781,2023-03-01,Laptop,TechCorp India,North,322,598.94,33,,True,83,192858.68000000002,10,43
ORD-00922,2023-03-01,Keyboard,QuickShip Asia,East,213,437.84,22,,False,252,93259.92,0,22
ORD-01464,2023-03-02,Headphones,GlobalParts Ltd,North,73,1498.31,37,,False,495,109376.62999999999,0,37
ORD-01623,2023-03-02,Speaker,QuickShip Asia,South,127,241.95,35,,True,106,30727.649999999998,5,40
ORD-02000,2023-03-03,Keyboard,GlobalParts Ltd,West,166,1673.59,32,,True,864,277815.94,5,37
ORD-00503,2023-03-03,Phone,ReliableGoods,South,493,1784.17,42,,False,294,879595.81,0,42
ORD-01813,2023-03-04,Speaker,FastSupply Co,North,478,1496.57,39,,False,852,715360.46,0,39
ORD-00062,2023-03-04,Headphones,GlobalParts Ltd,North,313,1552.85,14,,False,865,486042.05,0,14
ORD-01199,2023-03-05,Printer,QuickShip Asia,West,334,521.82,17,,False,472,174287.88,0,17
ORD-01493,2023-03-05,Phone,QuickShip Asia,West,64,504.84,12,,False,753,32309.76,0,12
ORD-01695,2023-03-06,Monitor,ReliableGoods,West,137,569.01,39,,False,953,77954.37,0,39
ORD-01734,2023-03-06,Speaker,ReliableGoods,South,76,1243.21,34,,False,372,94483.96,0,34
ORD-01142,2023-03-07,Speaker,GlobalParts Ltd,West,90,1940.64,4,,False,102,174657.6,0,4
ORD-00474,2023-03-08,Laptop,GlobalParts Ltd,Central,137,1155.71,41,,False,540,158332.27000000002,0,41
ORD-01501,2023-03-08,Printer,QuickShip Asia,South,326,1508.45,23,,False,803,491754.7,0,23
ORD-01389,2023-03-11,Camera,QuickShip Asia,South,485,1779.86,20,,False,330,863232.1,0,20
ORD-00785,2023-03-11,Printer,GlobalParts Ltd,Central,262,1709.46,9,,False,243,447878.52,0,9
ORD-00462,2023-03-11,Laptop,TechCorp India,Central,55,902.49,41,,False,697,49636.95,0,41
ORD-01192,2023-03-11,Tablet,QuickShip Asia,West,406,153.44,37,,True,594,62296.64,7,44
ORD-00967,2023-03-11,Tablet,ReliableGoods,West,176,1392.86,21,,False,437,245143.36,0,21
ORD-00792,2023-03-11,Phone,TechCorp India,West,311,1887.21,40,,False,200,586922.31,0,40
ORD-01146,2023-03-12,Camera,QuickShip Asia,Central,414,1176.44,24,,False,313,487046.16000000003,0,24
ORD-00002,2023-03-12,Headphones,GlobalParts Ltd,East,109,1674.76,33,,False,773,182548.84,0,33
ORD-01627,2023-03-13,Mouse,GlobalParts Ltd,East,298,1597.2,32,,False,268,475965.60000000003,0,32
ORD-00745,2023-03-13,Speaker,QuickShip Asia,North,66,1924.18,27,,False,815,126995.88,0,27
ORD-00932,2023-03-13,Keyboard,GlobalParts Ltd,East,394,53.53,20,,True,304,21090.82,8,28
ORD-00326,2023-03-14,Phone,TechCorp India,South,165,486.37,9,,False,415,80251.05,0,9
ORD-00771,2023-03-14,Keyboard,QuickShip Asia,North,399,537.21,15,,True,50,214346.79,4,19
ORD-00229,2023-03-15,Keyboard,ReliableGoods,South,186,65.62,23,,True,445,12205.320000000002,7,30
ORD-01713,2023-03-16,Mouse,ReliableGoods,North,213,1326.4,14,,True,472,282523.2,10,24
ORD-01483,2023-03-16,Phone,FastSupply Co,North,29,1044.98,37,,False,581,30304.420000000002,0,37
ORD-01511,2023-03-16,Monitor,FastSupply Co,South,370,271.45,43,,False,207,100436.5,0,43
ORD-00674,2023-03-17,Laptop,QuickShip Asia,Central,269,666.21,13,,False,108,179210.49000000002,0,13
ORD-01069,2023-03-17,Monitor,TechCorp India,Central,17,165.49,15,,False,833,2813.33,0,15
ORD-00962,2023-03-17,Monitor,GlobalParts Ltd,North,159,1856.77,22,,False,43,295226.43,0,22
ORD-00201,2023-03-18,Speaker,GlobalParts Ltd,Central,486,1790.59,24,,False,852,870226.74,0,24
ORD-01303,2023-03-18,Laptop,TechCorp India,North,410,178.49,39,,False,36,73180.90000000001,0,39
ORD-00487,2023-03-18,Tablet,QuickShip Asia,North,327,1057.07,42,,True,251,345661.88999999996,2,44
ORD-00928,2023-03-19,Keyboard,ReliableGoods,West,435,311.53,25,,True,701,135515.55,14,39
ORD-01440,2023-03-19,Phone,FastSupply Co,South,72,1071.33,10,,False,934,77135.76,0,10
ORD-01230,2023-03-19,Headphones,FastSupply Co,South,120,814.29,43,,False,168,97714.79999999999,0,43
ORD-00415,2023-03-20,Speaker,QuickShip Asia,West,391,1358.88,3,,False,183,531322.0800000001,0,3
ORD-01871,2023-03-21,Keyboard,TechCorp India,East,358,825.57,21,,True,261,295554.06,10,31
ORD-00631,2023-03-21,Headphones,ReliableGoods,South,174,1506.01,5,,True,7,262045.74,4,9
ORD-00564,2023-03-21,Tablet,ReliableGoods,South,450,946.03,19,,False,741,425713.5,0,19
ORD-00760,2023-03-22,Speaker,ReliableGoods,Central,469,160.14,18,,False,683,75105.65999999999,0,18
ORD-00941,2023-03-22,Headphones,ReliableGoods,North,240,313.61,41,,False,157,75266.40000000001,0,41
ORD-00456,2023-03-23,Headphones,GlobalParts Ltd,East,251,713.42,36,,False,61,179068.41999999998,0,36
ORD-00793,2023-03-23,Speaker,FastSupply Co,East,45,1781.33,23,,True,238,80159.84999999999,10,33
ORD-01647,2023-03-24,Camera,TechCorp India,Central,81,151.17,43,,False,866,12244.769999999999,0,43
ORD-01058,2023-03-24,Camera,QuickShip Asia,West,296,1528.69,19,,True,360,452492.24,12,31
ORD-00761,2023-03-25,Camera,QuickShip Asia,East,52,1362.07,3,,False,962,70827.64,0,3
ORD-01933,2023-03-25,Laptop,QuickShip Asia,East,292,403.33,12,,True,364,117772.36,7,19
ORD-01371,2023-03-26,Laptop,GlobalParts Ltd,West,445,1696.82,37,,False,716,755084.9,0,37
ORD-01466,2023-03-26,Speaker,FastSupply Co,West,439,174.54,35,,False,161,76623.06,0,35
ORD-00812,2023-03-26,Phone,TechCorp India,East,161,895.25,15,,False,54,144135.25,0,15
ORD-00718,2023-03-26,Monitor,QuickShip Asia,Central,398,1228.05,3,,False,837,488763.89999999997,0,3
ORD-00639,2023-03-27,Headphones,FastSupply Co,East,136,989.52,11,,False,979,134574.72,0,11
ORD-01247,2023-03-28,Monitor,QuickShip Asia,Central,208,881.76,10,,False,835,183406.08,0,10
ORD-00273,2023-03-29,Printer,TechCorp India,North,240,1920.27,6,,True,187,460864.8,5,11
ORD-00334,2023-03-29,Printer,QuickShip Asia,North,431,1426.04,20,,False,369,614623.24,0,20
ORD-01719,2023-03-29,Printer,QuickShip Asia,Central,63,879.85,34,,False,338,55430.55,0,34
ORD-00470,2023-03-29,Camera,GlobalParts Ltd,Central,221,156.64,39,,True,660,34617.439999999995,7,46
